snapshot_id,event_id,district,lat,lon,label,lead_hours,month,day_of_year,humidity_spike_3h,humidity_spike_6h,humidity_max,pressure_drop_3h,pressure_drop_6h,precip_rate_max_mm_hr,precip_total_mm,precip_acceleration,cloud_cover_max_pct,wind_gust_max_ms,humidity_pressure_interaction,elevation_m
NEG098_L9,NEG098,Kinnaur,31.5796,78.2803,0,9,7,183,1.86,6.090000000000003,100.0,0.1200000000000045,0.1099999999999994,0.6,-1583716.54,98969.85,100.0,6.33,0.6698999999999969,2220.0
NEG099_L0,NEG099,Kullu,32.2432,77.1892,0,0,8,229,2.0,0.0,100.0,0.0499999999999971,-0.0,3.1,-2474109.8600000003,-98953.28,100.0,5.04,-0.0,1878.0
NEG099_L3,NEG099,Kullu,32.2432,77.1892,0,3,8,228,0.0,0.75,100.0,-0.0499999999999971,-0.1099999999999994,3.1,-2177287.46,98924.42,100.0,5.04,-0.0824999999999995,1878.0
NEG099_L6,NEG099,Kullu,32.2432,77.1892,0,6,8,228,11.25,15.170000000000002,99.25,-0.0600000000000022,-0.0,3.1,-1880501.62,-98933.32,100.0,5.04,-0.0,1878.0
NEG099_L9,NEG099,Kullu,32.2432,77.1892,0,9,8,228,2.75,6.450000000000003,97.29,0.0600000000000022,0.0899999999999963,3.1,-1583691.08,98964.88,100.0,5.04,0.5804999999999765,1878.0
NEG100_L0,NEG100,Kinnaur,32.5,78.6,0,0,9,245,-0.9099999999999966,1.75,99.0,0.0900000000000034,0.0200000000000031,1.9,-2473327.9199999995,-98927.02000000002,100.0,2.24,0.0350000000000054,4443.0
NEG100_L3,NEG100,Kinnaur,32.5,78.6,0,3,9,244,0.6500000000000057,4.3700000000000045,99.0,-0.0700000000000002,-0.1700000000000017,1.9,-2176525.28,98915.47,100.0,2.24,-0.7429000000000082,4443.0
NEG100_L6,NEG100,Kinnaur,32.5,78.6,0,6,9,244,-6.030000000000001,15.209999999999994,99.0,-0.1000000000000014,-0.0500000000000042,1.9,-1879759.19,-98925.4,100.0,2.24,-0.7605000000000646,4443.0
NEG100_L9,NEG100,Kinnaur,32.5,78.6,0,9,9,244,3.719999999999999,6.740000000000009,98.0,0.0499999999999971,0.1199999999999974,1.8,-1582968.85,98961.89,100.0,2.23,0.8087999999999839,4443.0
NEG101_L0,NEG101,Kangra,32.219,76.3234,0,0,8,240,2.9599999999999937,6.679999999999993,93.96,-0.0200000000000102,-0.1500000000000056,0.6,-2474611.27,-98949.07000000002,100.0,3.59,-1.0020000000000369,1316.0
NEG101_L3,NEG101,Kangra,32.219,76.3234,0,3,8,239,6.299999999999997,2.180000000000007,89.0,-0.1299999999999954,-0.1899999999999977,0.6,-2177704.18,98982.55,86.0,3.59,-0.4141999999999963,1316.0
NEG101_L6,NEG101,Kangra,32.219,76.3234,0,6,8,239,8.099999999999994,16.11,85.1,-0.0600000000000022,0.0999999999999943,0.6,-1880751.79,-98987.38000000002,86.0,3.59,1.6109999999999085,1316.0
NEG101_L9,NEG101,Kangra,32.219,76.3234,0,9,8,239,2.1099999999999994,3.969999999999999,81.0,0.1599999999999966,0.269999999999996,0.6,-1583812.21,98975.1,86.0,3.59,1.071899999999984,1316.0
NEG102_L0,NEG102,Kullu,32.0333,77.3333,0,0,9,248,3.61,-8.400000000000006,100.0,0.0300000000000011,-0.0500000000000042,0.8,-2474865.3800000004,-98996.93,64.0,3.9,0.4200000000000361,2398.0
NEG102_L3,NEG102,Kullu,32.0333,77.3333,0,3,9,247,-0.9299999999999926,-2.989999999999995,100.0,-0.0800000000000054,-0.1600000000000037,0.8,-2177879.11,98952.83,64.0,3.9,0.4784000000000102,2398.0
NEG102_L6,NEG102,Kullu,32.0333,77.3333,0,6,9,247,28.0,22.879999999999995,100.0,-0.0799999999999983,-0.019999999999996,0.8,-1880944.5,-98951.87,64.0,3.9,-0.4575999999999088,2398.0
NEG102_L9,NEG102,Kullu,32.0333,77.3333,0,9,9,247,4.050000000000011,13.980000000000004,96.48,0.0600000000000022,0.1300000000000025,0.8,-1583995.27,98999.48,64.0,3.9,1.8174000000000363,2398.0
NEG103_L0,NEG103,Shimla,31.45,77.65,0,0,7,198,11.0,0.0,100.0,0.0900000000000034,0.019999999999996,0.8,-2474886.24,-98998.45,100.0,4.68,0.0,1166.0
NEG103_L3,NEG103,Shimla,31.45,77.65,0,3,7,197,0.0400000000000062,8.189999999999998,100.0,-0.0700000000000073,-0.1300000000000096,0.7,-2177890.6899999995,98993.31000000004,100.0,4.68,-1.0647000000000788,1166.0
NEG103_L6,NEG103,Shimla,31.45,77.65,0,6,7,197,10.810000000000002,21.24000000000001,97.01,-0.0600000000000022,-0.0,0.7,-1880902.0800000003,-98994.64,100.0,4.68,-0.0,1166.0
NEG103_L9,NEG103,Shimla,31.45,77.65,0,9,7,197,3.919999999999988,5.529999999999987,97.01,0.0600000000000022,0.1800000000000068,0.6,-1583927.96,98985.96,96.0,4.68,0.9954000000000354,1166.0
NEG104_L0,NEG104,Kullu,32.2432,77.1892,0,0,7,184,1.0,0.0,100.0,-0.0500000000000042,-0.0300000000000011,2.3,-2473163.5500000003,-98936.16999999998,100.0,8.08,-0.0,1878.0
NEG104_L3,NEG104,Kullu,32.2432,77.1892,0,3,7,183,0.0,1.9000000000000057,100.0,0.0200000000000031,0.0700000000000002,2.3,-2176350.38,98976.44,100.0,8.08,0.1330000000000009,1878.0
NEG104_L6,NEG104,Kullu,32.2432,77.1892,0,6,7,183,-1.9000000000000057,19.08999999999999,100.0,0.0499999999999971,0.0899999999999963,1.8,-1879494.0600000003,-98983.54000000002,100.0,8.08,1.7180999999999285,1878.0
NEG104_L9,NEG104,Kullu,32.2432,77.1892,0,9,7,183,2.1700000000000017,4.570000000000007,100.0,0.0399999999999991,-0.009999999999998,1.8,-1582548.6800000002,98802.61999999997,100.0,8.08,-0.0456999999999909,1878.0
NEG105_L0,NEG105,Kullu,32.2432,77.1892,0,0,7,184,1.1299999999999957,9.100000000000009,96.23,0.1000000000000014,0.009999999999998,-98968.32,-2474665.4,-20.680000000051223,,5.71,0.0909999999999819,1878.0
NEG105_L3,NEG105,Kullu,32.2432,77.1892,0,3,7,183,7.970000000000013,24.91000000000001,96.23,-0.0900000000000034,-0.1700000000000017,-98968.32,-2177709.49,-24.38999999995576,,5.71,-4.2347000000000445,1878.0
NEG105_L6,NEG105,Kullu,32.2432,77.1892,0,6,7,183,16.939999999999998,24.599999999999994,96.23,-0.0799999999999983,-0.0600000000000022,-98968.32,-1880774.26,4.789999999979045,,5.71,-1.4760000000000555,1878.0
NEG105_L9,NEG105,Kullu,32.2432,77.1892,0,9,7,183,7.659999999999997,14.239999999999997,96.23,0.019999999999996,0.019999999999996,-98968.49,-1583863.42,57.570000000006985,,5.71,0.2847999999999432,1878.0
NEG106_L0,NEG106,Kinnaur,31.5796,78.2803,0,0,8,234,15.0,0.3700000000000045,100.0,0.0300000000000011,-0.0699999999999931,0.3,-2471187.83,-98573.09,100.0,4.67,-0.0258999999999977,2220.0
NEG106_L3,NEG106,Kinnaur,31.5796,78.2803,0,3,8,233,0.1899999999999977,1.7299999999999898,99.63,-0.0999999999999943,-0.0999999999999943,0.3,-2175209.76,98900.80999999998,100.0,4.67,-0.1729999999999891,2220.0
NEG106_L6,NEG106,Kinnaur,31.5796,78.2803,0,6,8,233,19.90000000000001,16.510000000000005,97.9,-0.0,0.1400000000000005,0.3,-1878807.11,-98870.21,100.0,4.67,2.31140000000001,2220.0
NEG106_L9,NEG106,Kinnaur,31.5796,78.2803,0,9,8,233,1.4300000000000068,1.4699999999999989,96.78,0.1400000000000005,0.1899999999999977,0.3,-1582148.34,98868.03,100.0,4.67,0.2792999999999964,2220.0
NEG107_L0,NEG107,Kinnaur,32.5,78.6,0,0,6,161,22.260000000000005,15.61,100.0,0.0799999999999983,0.0500000000000042,0.5,-2474998.9,-99000.0,100.0,7.33,0.7805000000000665,4443.0
NEG107_L3,NEG107,Kinnaur,32.5,78.6,0,3,6,160,5.1000000000000085,17.30000000000001,100.0,-0.029999999999994,-0.0499999999999971,0.5,-2177998.9,99000.0,100.0,7.33,-0.8649999999999514,4443.0
NEG107_L6,NEG107,Kinnaur,32.5,78.6,0,6,6,160,27.349999999999994,23.69,100.0,-0.0200000000000031,0.0499999999999971,0.5,-1880998.9,-99000.5,100.0,7.33,1.1844999999999326,4443.0
NEG107_L9,NEG107,Kinnaur,32.5,78.6,0,9,6,160,3.4099999999999966,8.709999999999994,100.0,0.0700000000000002,0.1400000000000005,0.3,-1583999.4,99000.4,100.0,7.33,1.219400000000004,4443.0
NEG108_L0,NEG108,Kullu,31.6333,77.35,0,0,7,184,0.9099999999999966,7.540000000000006,100.0,0.0100000000000051,-0.0100000000000051,-98792.21,-2473286.97,110.45999999996276,,5.02,-0.0754000000000386,1677.0
NEG108_L3,NEG108,Kullu,31.6333,77.35,0,3,7,183,6.63000000000001,27.960000000000008,100.0,-0.0200000000000102,-0.1099999999999994,-98812.55,-2176887.18,184.3400000000256,,5.02,-3.075599999999985,1677.0
NEG108_L6,NEG108,Kullu,31.6333,77.35,0,6,7,183,21.33,31.0,100.0,-0.0899999999999892,-0.0099999999999909,-98880.52,-1880376.93,111.45000000001164,,5.02,-0.309999999999718,1677.0
NEG108_L9,NEG108,Kullu,31.6333,77.35,0,9,7,183,9.669999999999996,6.670000000000002,100.0,0.0799999999999983,0.1499999999999914,-98921.81,-1583682.34,134.9299999999348,,5.02,1.000499999999943,1677.0
NEG109_L0,NEG109,Kullu,31.9578,77.1095,0,0,8,228,-8.349999999999994,-11.559999999999988,100.0,0.0100000000000051,-0.1500000000000056,1.2,-2474919.62,-98995.95000000004,100.0,5.31,1.734000000000064,1229.0
NEG109_L3,NEG109,Kullu,31.9578,77.1095,0,3,8,227,-1.5600000000000025,-1.0400000000000065,100.0,-0.1600000000000108,-0.2900000000000062,1.2,-2177930.29,98999.22,100.0,5.31,0.3016000000000083,1229.0
NEG109_L6,NEG109,Kullu,31.9578,77.1095,0,6,8,227,-2.75,13.090000000000003,100.0,-0.1299999999999954,-0.059999999999988,1.2,-1880935.91,-98999.94,100.0,5.31,-0.785399999999844,1229.0
NEG109_L9,NEG109,Kullu,31.9578,77.1095,0,9,8,227,3.030000000000001,5.390000000000001,100.0,0.0700000000000073,0.1500000000000056,0.4,-1583940.29,98999.0,100.0,5.31,0.8085000000000307,1229.0
NEG110_L0,NEG110,Mandi,31.708,76.9318,0,0,6,154,-9.200000000000005,10.049999999999995,93.0,0.0900000000000034,0.019999999999996,1.0,-2474485.9,-98998.05,96.0,3.97,0.2009999999999599,764.0
NEG110_L3,NEG110,Mandi,31.708,76.9318,0,3,6,153,-2.3700000000000045,-0.9099999999999966,93.0,-0.0700000000000073,-0.1000000000000085,1.0,-2177494.89,98990.71,96.0,3.97,0.0910000000000074,764.0
NEG110_L6,NEG110,Mandi,31.708,76.9318,0,6,6,153,-6.340000000000003,20.94,93.0,-0.0300000000000011,0.0900000000000034,1.0,-1880514.6,-98996.96999999996,96.0,3.97,1.884600000000071,764.0
NEG110_L9,NEG110,Mandi,31.708,76.9318,0,9,6,153,0.6599999999999966,0.1499999999999985,93.0,0.1200000000000045,0.2100000000000079,0.8,-1583534.87,98993.35,96.0,3.97,0.0315000000000008,764.0
NEG111_L0,NEG111,Kullu,32.0333,77.3333,0,0,7,208,8.0,0.0,100.0,0.019999999999996,-0.0400000000000062,2.7,-2474747.58,-98990.19,100.0,5.51,-0.0,2398.0
NEG111_L3,NEG111,Kullu,32.0333,77.3333,0,3,7,207,0.0,4.519999999999996,100.0,-0.0600000000000022,-0.0899999999999963,2.7,-2177770.1699999995,98989.97,100.0,5.51,-0.4067999999999829,2398.0
NEG111_L6,NEG111,Kullu,32.0333,77.3333,0,6,7,207,14.480000000000004,16.17,100.0,-0.029999999999994,-0.0,2.7,-1880791.54,-98992.91,100.0,5.51,-0.0,2398.0
NEG111_L9,NEG111,Kullu,32.0333,77.3333,0,9,7,207,1.1299999999999957,0.2999999999999971,100.0,0.029999999999994,0.0499999999999971,2.7,-1583843.83,98974.87,100.0,5.51,0.014999999999999,2398.0
NEG112_L0,NEG112,Mandi,31.708,76.9318,0,0,8,216,8.459999999999994,0.0,99.59,0.0100000000000051,-0.1299999999999954,0.2,-2474223.01,-98990.86,51.0,5.79,-0.0,764.0
NEG112_L3,NEG112,Mandi,31.708,76.9318,0,3,8,215,0.1999999999999886,3.219999999999999,99.46,-0.1400000000000005,-0.1899999999999977,0.2,-2177304.91,98969.99,51.0,5.79,-0.6117999999999925,764.0
NEG112_L6,NEG112,Mandi,31.708,76.9318,0,6,8,215,25.239999999999995,15.97999999999999,99.0,-0.0499999999999971,0.0400000000000062,0.2,-1880406.9,-98948.80000000002,51.0,5.79,0.6392000000000995,764.0
NEG112_L9,NEG112,Mandi,31.708,76.9318,0,9,8,215,2.690000000000012,3.620000000000005,99.0,0.0900000000000034,0.1599999999999966,0.2,-1583528.16,98950.71,51.0,5.79,0.5791999999999884,764.0
NEG113_L0,NEG113,Chamba,32.5534,76.1258,0,0,9,267,11.22,-3.6899999999999977,100.0,0.1099999999999994,0.0700000000000073,13.3,-2474590.4000000004,-98999.97,100.0,5.35,-0.2583000000000271,924.0
NEG113_L3,NEG113,Chamba,32.5534,76.1258,0,3,9,266,-0.0300000000000011,2.1199999999999903,100.0,-0.039999999999992,-0.1099999999999994,13.3,-2177590.55,98999.89,100.0,5.35,-0.2331999999999977,924.0
NEG113_L6,NEG113,Chamba,32.5534,76.1258,0,6,9,266,12.790000000000006,21.28,100.0,-0.0700000000000073,0.0499999999999971,13.3,-1880590.8000000005,-99000.33,100.0,5.35,1.0639999999999397,924.0
NEG113_L9,NEG113,Chamba,32.5534,76.1258,0,9,9,266,2.8299999999999983,5.27000000000001,100.0,0.1200000000000045,0.1400000000000005,13.3,-1583591.5100000002,98998.97000000002,100.0,5.35,0.7378000000000045,924.0
NEG114_L0,NEG114,Shimla,31.45,77.65,0,0,7,200,6.0,3.4599999999999937,100.0,0.0400000000000062,-0.039999999999992,0.9,-2474793.5800000005,-98977.73,100.0,5.25,-0.1383999999999722,1166.0
NEG114_L3,NEG114,Shimla,31.45,77.65,0,3,7,199,2.5700000000000074,13.800000000000011,96.66,-0.0799999999999983,-0.0400000000000062,0.5,-2177836.45,98998.63000000002,100.0,5.25,-0.5520000000000868,1166.0
NEG114_L6,NEG114,Shimla,31.45,77.65,0,6,7,199,7.739999999999995,21.44,96.66,0.039999999999992,0.1700000000000017,0.5,-1880851.06,-98997.72,100.0,5.25,3.644800000000036,1166.0
NEG114_L9,NEG114,Shimla,31.45,77.65,0,9,7,199,2.529999999999994,8.829999999999998,96.66,0.1300000000000096,0.2100000000000079,0.4,-1583855.92,98999.99,98.0,5.25,1.85430000000007,1166.0
NEG115_L0,NEG115,Kullu,31.5333,77.6167,0,0,8,235,12.0,0.0,100.0,0.019999999999996,-0.1299999999999954,3.5,-2474928.1,-98999.69,100.0,4.29,-0.0,3332.0
NEG115_L3,NEG115,Kullu,31.5333,77.6167,0,3,8,234,0.0,1.1700000000000017,100.0,-0.1499999999999914,-0.1699999999999875,3.5,-2177928.85,98999.88000000002,100.0,4.29,-0.1988999999999856,3332.0
NEG115_L6,NEG115,Kullu,31.5333,77.6167,0,6,8,234,9.829999999999998,20.590000000000003,98.83,-0.019999999999996,0.0699999999999931,3.5,-1880929.31,-99000.36000000002,100.0,4.29,1.4412999999998597,3332.0
NEG115_L9,NEG115,Kullu,31.5333,77.6167,0,9,8,234,0.539999999999992,1.7199999999999989,98.79,0.0899999999999892,0.1699999999999875,3.5,-1583930.15,99006.61,100.0,4.29,0.2923999999999783,3332.0
EV003_L0,EV003,Chamba,32.44381,76.5387,1,0,8,221,2.6599999999999966,-4.730000000000004,100.0,-0.0100000000000051,-0.1099999999999994,10.0,-2474367.25,-98998.07,100.0,3.18,0.5202999999999978,2127.0
EV003_L3,EV003,Chamba,32.44381,76.5387,1,3,8,220,-0.2199999999999988,3.3599999999999994,100.0,-0.0999999999999943,-0.1500000000000056,10.0,-2177371.92,98998.55999999998,100.0,3.18,-0.504000000000019,2127.0
EV003_L6,EV003,Chamba,32.44381,76.5387,1,6,8,220,12.03,17.629999999999995,100.0,-0.0500000000000113,0.059999999999988,10.0,-1880375.76,-99000.54999999996,100.0,3.18,1.0577999999997894,2127.0
EV003_L9,EV003,Chamba,32.44381,76.5387,1,9,8,220,3.1000000000000085,5.510000000000005,100.0,0.1099999999999994,0.2100000000000079,10.0,-1583392.49,98996.24,100.0,3.18,1.1571000000000449,2127.0
EV006_L0,EV006,Kullu,32.06661,77.26112,1,0,8,214,3.0,0.0,100.0,0.0899999999999963,0.0499999999999971,3.0,-2474422.1100000003,-98990.11000000002,100.0,5.28,0.0,2702.0
EV006_L3,EV006,Kullu,32.06661,77.26112,1,3,7,213,0.0,0.6400000000000006,100.0,-0.0399999999999991,0.0499999999999971,2.0,-2177491.76,99001.17,100.0,5.28,0.0319999999999982,2702.0
EV006_L6,EV006,Kullu,32.06661,77.26112,1,6,7,213,15.36,10.679999999999993,99.36,0.0899999999999963,0.2999999999999971,2.0,-1880541.63,-98999.52000000003,100.0,5.28,3.2039999999999678,2702.0
EV006_L9,EV006,Kullu,32.06661,77.26112,1,9,7,213,4.970000000000013,10.790000000000006,96.0,0.2100000000000008,0.2700000000000031,2.0,-1583612.47,98959.92000000004,100.0,5.28,2.9133000000000355,2702.0
EV009_L0,EV009,Kullu,31.7672,77.30216,1,0,6,176,9.0,0.0,100.0,0.0899999999999963,-0.0200000000000031,0.5,-2474815.84,-98991.95,100.0,4.82,-0.0,1329.0
EV009_L3,EV009,Kullu,31.7672,77.30216,1,3,6,175,0.0,6.200000000000003,100.0,-0.1099999999999994,-0.1499999999999985,0.5,-2177843.67,98990.13,100.0,4.82,-0.9299999999999916,1329.0
EV009_L6,EV009,Kullu,31.7672,77.30216,1,6,6,175,7.799999999999997,23.41,100.0,-0.0399999999999991,-0.0499999999999971,0.5,-1880874.56,-98990.49000000002,100.0,4.82,-1.1704999999999333,1329.0
EV009_L9,EV009,Kullu,31.7672,77.30216,1,9,6,175,2.2099999999999937,6.079999999999998,100.0,-0.009999999999998,0.0200000000000031,0.5,-1583906.91,98988.02999999996,100.0,4.82,0.1216000000000189,1329.0
EV011_L0,EV011,Mandi,31.55929,77.16515,1,0,6,181,2.8100000000000023,2.049999999999997,99.0,0.0699999999999931,-0.0799999999999983,1.5,-2470105.12,-98488.85000000002,100.0,3.43,-0.1639999999999963,1927.0
EV011_L3,EV011,Mandi,31.55929,77.16515,1,3,6,180,0.5100000000000051,3.640000000000001,99.0,-0.1499999999999914,-0.1199999999999903,1.5,-2174198.77,98997.44,100.0,3.43,-0.4367999999999649,1927.0
EV011_L6,EV011,Mandi,31.55929,77.16515,1,6,6,180,-5.879999999999996,15.189999999999998,99.0,0.0300000000000011,0.1499999999999914,1.5,-1877562.15,-98981.50000000004,100.0,3.43,2.27849999999987,1927.0
EV011_L9,EV011,Mandi,31.55929,77.16515,1,9,6,180,0.7900000000000063,-0.9499999999999886,96.95,0.1199999999999903,0.2099999999999937,1.5,-1580659.87,98988.14,100.0,3.43,-0.1994999999999916,1927.0
EV012_L0,EV012,Mandi,31.71194,76.93273,1,0,7,209,2.9200000000000017,0.1800000000000068,99.0,0.1000000000000085,-0.019999999999996,1.3,-2473755.2300000004,-98981.66,100.0,5.49,-0.0035999999999994,729.0
EV012_L3,EV012,Mandi,31.71194,76.93273,1,3,7,208,0.0499999999999971,0.9799999999999898,99.0,-0.1200000000000045,-0.1500000000000056,1.3,-2176820.11,98950.18,100.0,5.49,-0.147000000000004,729.0
EV012_L6,EV012,Mandi,31.71194,76.93273,1,6,7,208,9.760000000000003,6.320000000000007,99.0,-0.0300000000000011,0.1000000000000085,1.3,-1879931.09,-98955.97,100.0,5.49,0.6320000000000546,729.0
EV012_L9,EV012,Mandi,31.71194,76.93273,1,9,7,208,1.8499999999999943,5.3700000000000045,99.0,0.1300000000000096,0.2600000000000051,1.3,-1583140.64,98928.32,100.0,5.49,1.3962000000000288,729.0
EV013_L0,EV013,Shimla,31.39798,77.70183,1,0,8,218,5.0,0.0,100.0,-0.0799999999999983,-0.1099999999999994,1.5,-2472055.76,-98894.39,100.0,7.55,-0.0,1302.0
EV013_L3,EV013,Shimla,31.39798,77.70183,1,3,8,217,0.0,0.0,100.0,-0.0300000000000011,-0.0900000000000034,1.5,-2175448.53,98850.05999999998,100.0,7.55,-0.0,1302.0
EV013_L6,EV013,Shimla,31.39798,77.70183,1,6,8,217,2.0,9.519999999999996,100.0,-0.0600000000000022,0.0300000000000011,1.5,-1878932.49,-98899.40000000004,100.0,7.55,0.2856000000000107,1302.0
EV013_L9,EV013,Shimla,31.39798,77.70183,1,9,8,217,-0.4399999999999977,-1.4099999999999966,100.0,0.0900000000000034,0.1600000000000108,1.4,-1582270.47,98865.63,100.0,7.55,-0.2256000000000146,1302.0
EV014_L0,EV014,Shimla,31.30471,77.58377,1,0,8,224,0.0,0.0,100.0,0.0799999999999983,0.0499999999999971,1.6,-2472983.05,-99006.76,100.0,4.36,0.0,2347.0
EV014_L3,EV014,Shimla,31.30471,77.58377,1,3,8,223,0.0,0.6400000000000006,100.0,-0.0300000000000011,-0.0699999999999931,1.6,-2176292.69,98930.89,100.0,4.36,-0.0447999999999956,2347.0
EV014_L6,EV014,Shimla,31.30471,77.58377,1,6,8,223,7.359999999999999,7.620000000000003,100.0,-0.039999999999992,0.0700000000000073,1.1,-1879559.38,-98944.28000000004,100.0,4.36,0.5334000000000566,2347.0
EV014_L9,EV014,Shimla,31.30471,77.58377,1,9,8,223,0.3699999999999903,1.8699999999999903,100.0,0.1099999999999994,0.1599999999999966,1.1,-1582882.98,98885.9,100.0,4.36,0.2991999999999921,2347.0
EV016_L0,EV016,Bilaspur,31.33027,76.75663,1,0,9,257,-2.969999999999999,-3.030000000000001,99.0,0.0500000000000113,-0.0699999999999931,1.8,-2473994.38,-98913.96,87.0,4.42,0.2120999999999794,506.0
EV016_L3,EV016,Bilaspur,31.33027,76.75663,1,3,9,256,-0.6200000000000045,-0.0699999999999931,99.0,-0.1200000000000045,-0.1099999999999994,1.8,-2177198.86,98986.33,87.0,4.42,0.0076999999999992,506.0
EV016_L6,EV016,Bilaspur,31.33027,76.75663,1,6,9,256,7.129999999999996,9.849999999999994,99.0,0.0100000000000051,0.1799999999999926,1.8,-1880308.45,-98973.39,87.0,4.42,1.7729999999999262,506.0
EV016_L9,EV016,Bilaspur,31.33027,76.75663,1,9,9,256,1.4200000000000017,2.1099999999999994,99.0,0.1699999999999875,0.269999999999996,1.8,-1583437.7399999998,98910.04,79.0,4.42,0.5696999999999914,506.0
EV001_L0,EV001,Kinnaur,31.7667,78.5833,1,0,8,221,-17.04,8.54,85.0,0.00999999999999801,-0.0799999999999983,2.6,10.66,-2.17,100.0,5.19,-0.6831999999999854,2994.0
EV001_L3,EV001,Kinnaur,31.7667,78.5833,1,3,8,220,2.289999999999999,2.710000000000001,81.73,-0.0899999999999963,-0.10000000000000142,1.2,6.449999999999999,0.25,100.0,5.19,-0.27100000000000396,2994.0
EV001_L6,EV001,Kinnaur,31.7667,78.5833,1,6,8,220,-16.29,13.730000000000004,81.73,-0.010000000000005116,0.10999999999999943,1.2,5.9,-2.2099999999999995,100.0,5.19,1.5102999999999926,2994.0
EV001_L9,EV001,Kinnaur,31.7667,78.5833,1,9,8,220,-1.2800000000000011,-3.3400000000000034,81.73,0.12000000000000455,0.21000000000000085,0.8,3.41,0.84,100.0,5.19,-0.7014000000000036,2994.0
EV007_L0,EV007,Shimla,31.45,77.63,1,0,8,214,3.0,0.5100000000000051,100.0,0.25,0.14000000000000057,6.6,-2474154.2199999997,-99006.25000000003,100.0,6.09,0.071400000000001,944.0
EV007_L3,EV007,Shimla,31.45,77.63,1,3,7,213,-0.030000000000001137,1.039999999999992,99.52,-0.10999999999999943,-0.04999999999999716,3.4,-2177217.8099999996,98954.18000000001,100.0,6.09,-0.051999999999996646,944.0
EV007_L6,EV007,Shimla,31.45,77.63,1,6,7,213,5.450000000000003,18.760000000000005,98.45,0.060000000000002274,0.27000000000001023,3.4,-1880333.33,-98965.39999999998,100.0,6.09,5.0652000000001935,944.0
EV007_L9,EV007,Shimla,31.45,77.63,1,9,7,213,5.170000000000002,9.090000000000003,97.0,0.21000000000000796,0.3100000000000023,1.4,-1583568.31,98945.23999999999,100.0,6.09,2.8179000000000216,944.0
EV015_L0,EV015,Kinnaur,31.7667,78.5833,1,0,8,224,8.790000000000006,3.8200000000000074,96.05,0.030000000000001137,0.05000000000000426,0.9,-2474325.43,-98971.92000000001,100.0,2.85,0.19100000000001666,2994.0
EV015_L3,EV015,Kinnaur,31.7667,78.5833,1,3,8,223,3.719999999999999,11.799999999999997,96.05,0.020000000000003126,-0.04999999999999716,0.9,-2177409.71,98995.43000000002,100.0,2.85,-0.5899999999999663,2994.0
EV015_L6,EV015,Kinnaur,31.7667,78.5833,1,6,8,223,21.17,28.25,96.05,-0.07000000000000028,-0.0,0.9,-1880435.1200000003,-99011.18999999999,100.0,2.85,-0.0,2994.0
EV015_L9,EV015,Kinnaur,31.7667,78.5833,1,9,8,223,5.630000000000003,8.620000000000005,96.05,0.07000000000000028,0.19999999999999574,0.9,-1583561.4700000002,98946.68999999999,100.0,2.85,1.7239999999999642,2994.0
